"row ID","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","subscribed"
"Row190",36,"admin.","married","university.degree","no","yes","no","telephone","may","mon",120,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row191",35,"services","divorced","high.school","no","no","no","telephone","may","mon",122,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row192",38,"services","single","high.school","unknown","no","no","telephone","may","mon",357,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row193",59,"retired","married","professional.course","unknown","no","no","telephone","may","mon",107,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row194",46,"blue-collar","married","unknown","unknown","no","no","telephone","may","mon",209,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row195",42,"admin.","married","university.degree","no","yes","no","telephone","may","mon",261,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row196",41,"blue-collar","married","basic.4y","no","yes","no","telephone","may","mon",83,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row197",27,"admin.","single","university.degree","no","no","no","telephone","may","mon",106,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row198",36,"admin.","married","high.school","no","no","no","telephone","may","mon",108,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row199",40,"management","married","university.degree","unknown","yes","no","telephone","may","mon",358,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row200",34,"admin.","single","basic.9y","unknown","no","no","telephone","may","mon",453,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row201",56,"retired","married","basic.6y","no","no","no","telephone","may","mon",136,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row202",42,"blue-collar","married","basic.9y","no","no","no","telephone","may","mon",173,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row203",43,"services","married","high.school","no","yes","no","telephone","may","mon",241,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row204",54,"management","single","basic.9y","no","yes","no","telephone","may","mon",224,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row205",53,"admin.","single","basic.6y","no","yes","yes","telephone","may","mon",148,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row206",40,"services","married","basic.6y","unknown","no","no","telephone","may","mon",199,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row207",40,"housemaid","single","professional.course","no","no","no","telephone","may","mon",111,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row208",35,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","mon",240,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row209",36,"admin.","married","high.school","no","no","no","telephone","may","mon",669,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row210",29,"services","single","high.school","no","yes","no","telephone","may","mon",425,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row211",36,"blue-collar","married","basic.9y","no","yes","no","telephone","may","mon",121,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row212",35,"management","married","high.school","no","yes","no","telephone","may","mon",174,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row213",50,"self-employed","single","university.degree","no","no","yes","telephone","may","mon",88,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row214",46,"services","married","high.school","unknown","yes","no","telephone","may","mon",313,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row215",49,"entrepreneur","married","high.school","no","yes","no","telephone","may","mon",135,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row216",42,"technician","single","professional.course","unknown","yes","no","telephone","may","mon",152,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row217",36,"blue-collar","single","high.school","no","yes","yes","telephone","may","mon",402,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row218",55,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","mon",221,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row219",57,"management","married","professional.course","unknown","yes","no","telephone","may","mon",144,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row220",32,"services","single","high.school","no","yes","no","telephone","may","mon",158,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row221",57,"unknown","married","unknown","unknown","yes","no","telephone","may","mon",325,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row222",58,"blue-collar","divorced","basic.4y","no","yes","no","telephone","may","mon",254,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row223",52,"technician","married","high.school","no","yes","no","telephone","may","mon",503,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row224",50,"services","divorced","professional.course","no","no","no","telephone","may","mon",680,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row225",57,"blue-collar","married","basic.4y","no","no","no","telephone","may","mon",164,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row226",48,"blue-collar","married","basic.6y","unknown","no","no","telephone","may","mon",174,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row227",38,"management","married","university.degree","no","no","no","telephone","may","mon",195,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row228",53,"admin.","married","university.degree","no","yes","no","telephone","may","mon",208,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row229",43,"unemployed","single","university.degree","no","no","no","telephone","may","mon",404,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row230",36,"blue-collar","single","high.school","no","no","no","telephone","may","mon",396,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row231",33,"services","married","basic.4y","no","no","no","telephone","may","mon",229,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row232",58,"entrepreneur","married","basic.4y","no","yes","no","telephone","may","mon",350,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row233",40,"unemployed","divorced","high.school","unknown","no","no","telephone","may","tue",88,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row234",46,"admin.","married","university.degree","no","yes","no","telephone","may","tue",158,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row235",41,"self-employed","married","high.school","no","yes","no","telephone","may","tue",102,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row236",57,"admin.","divorced","basic.9y","no","no","no","telephone","may","tue",306,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row237",49,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","tue",64,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row238",37,"blue-collar","married","basic.9y","no","no","no","telephone","may","tue",77,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row239",37,"blue-collar","married","basic.9y","no","no","yes","telephone","may","tue",54,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row240",46,"admin.","single","high.school","no","yes","no","telephone","may","tue",344,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row241",43,"services","married","high.school","no","no","no","telephone","may","tue",202,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row242",49,"blue-collar","married","unknown","no","no","no","telephone","may","tue",286,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row243",41,"technician","married","basic.6y","no","yes","no","telephone","may","tue",278,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row244",38,"admin.","single","university.degree","no","no","no","telephone","may","tue",189,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row245",33,"admin.","married","basic.9y","no","no","no","telephone","may","tue",83,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row246",33,"admin.","married","basic.9y","no","yes","no","telephone","may","tue",235,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row247",30,"student","single","unknown","unknown","no","no","telephone","may","tue",133,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row248",59,"management","married","basic.4y","unknown","yes","yes","telephone","may","tue",318,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row249",59,"management","married","basic.4y","unknown","unknown","unknown","telephone","may","tue",437,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row250",28,"unknown","single","unknown","unknown","yes","yes","telephone","may","tue",1201,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,1
"Row251",44,"services","married","high.school","no","yes","no","telephone","may","tue",1030,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,1
"Row252",50,"management","married","high.school","unknown","no","no","telephone","may","tue",149,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row253",35,"admin.","married","university.degree","no","no","no","telephone","may","tue",144,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row254",45,"admin.","married","basic.9y","no","no","no","telephone","may","tue",243,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row255",56,"services","married","high.school","unknown","no","no","telephone","may","tue",135,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row256",29,"blue-collar","divorced","basic.4y","no","no","no","telephone","may","tue",231,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row257",41,"self-employed","married","university.degree","no","yes","yes","telephone","may","tue",442,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row258",42,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","tue",199,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row259",48,"services","married","high.school","unknown","unknown","unknown","telephone","may","tue",152,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row260",43,"unemployed","married","university.degree","unknown","yes","no","telephone","may","tue",424,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row261",36,"blue-collar","married","basic.4y","unknown","no","no","telephone","may","tue",43,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row262",42,"entrepreneur","married","university.degree","no","yes","no","telephone","may","tue",154,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row263",52,"services","divorced","basic.6y","no","no","no","telephone","may","tue",393,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row264",39,"admin.","married","high.school","no","yes","no","telephone","may","tue",203,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row265",36,"services","married","high.school","no","no","yes","telephone","may","tue",140,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row266",42,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","tue",326,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row267",41,"admin.","married","high.school","no","no","no","telephone","may","tue",483,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row268",55,"technician","married","basic.4y","no","no","yes","telephone","may","tue",259,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row269",57,"retired","unknown","basic.4y","no","no","no","telephone","may","tue",673,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row270",45,"entrepreneur","married","basic.4y","unknown","yes","no","telephone","may","tue",576,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row271",51,"blue-collar","married","basic.4y","unknown","yes","yes","telephone","may","tue",180,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row272",39,"self-employed","single","basic.9y","unknown","yes","yes","telephone","may","tue",90,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row273",47,"admin.","married","high.school","unknown","no","no","telephone","may","tue",505,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row274",34,"technician","single","university.degree","no","yes","no","telephone","may","tue",186,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row275",43,"entrepreneur","married","basic.4y","no","no","no","telephone","may","tue",623,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row276",49,"blue-collar","married","basic.4y","unknown","no","no","telephone","may","tue",180,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row277",38,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","tue",118,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row278",49,"blue-collar","married","basic.9y","no","no","no","telephone","may","tue",102,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row279",58,"management","married","basic.6y","no","no","no","telephone","may","tue",342,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row280",50,"unknown","married","unknown","unknown","yes","no","telephone","may","tue",185,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row281",43,"self-employed","divorced","university.degree","no","no","no","telephone","may","tue",87,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row282",43,"self-employed","married","basic.9y","unknown","no","no","telephone","may","tue",744,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row283",37,"technician","married","professional.course","no","yes","no","telephone","may","tue",198,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row284",46,"housemaid","married","basic.9y","no","yes","no","telephone","may","tue",150,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row285",47,"admin.","divorced","university.degree","no","no","no","telephone","may","tue",196,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row286",40,"technician","married","professional.course","unknown","no","yes","telephone","may","tue",264,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row287",32,"blue-collar","divorced","basic.9y","unknown","no","no","telephone","may","tue",309,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row288",45,"management","married","university.degree","no","yes","no","telephone","may","tue",140,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row289",34,"admin.","married","basic.9y","no","no","no","telephone","may","tue",175,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row290",47,"blue-collar","married","unknown","unknown","no","no","telephone","may","tue",136,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row291",42,"technician","married","professional.course","no","no","no","telephone","may","tue",1623,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,1
"Row292",57,"technician","married","basic.4y","unknown","no","no","telephone","may","tue",101,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row293",38,"blue-collar","married","basic.4y","no","no","yes","telephone","may","tue",144,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row294",28,"student","single","basic.9y","unknown","yes","no","telephone","may","tue",354,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row295",60,"management","married","university.degree","no","no","no","telephone","may","tue",451,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row296",48,"admin.","married","university.degree","no","yes","no","telephone","may","tue",159,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row297",47,"technician","married","professional.course","no","yes","no","telephone","may","tue",170,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row298",51,"management","married","professional.course","unknown","yes","no","telephone","may","tue",141,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row299",40,"blue-collar","married","basic.6y","no","no","yes","telephone","may","tue",53,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row300",42,"technician","divorced","high.school","no","no","no","telephone","may","tue",204,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row301",52,"self-employed","married","university.degree","no","yes","no","telephone","may","tue",678,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row302",31,"blue-collar","single","basic.9y","no","yes","no","telephone","may","tue",182,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row303",32,"services","married","high.school","no","no","no","telephone","may","tue",162,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row304",44,"admin.","married","high.school","no","yes","yes","telephone","may","tue",177,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row305",57,"management","married","professional.course","unknown","yes","no","telephone","may","tue",699,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row306",42,"management","married","university.degree","no","no","no","telephone","may","tue",1677,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,1
"Row307",43,"management","married","professional.course","no","yes","no","telephone","may","tue",310,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"Row308",29,"admin.","married","university.degree","unknown","yes","no","telephone","may","tue",379,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
